-6.7386e-05,-0.00032325,-5.1528e-05,1,-0.00023772,-8.4002e-05,8.424e-05,1,-0.00060428,0.00023694,0.00017134,0.99999,1.45,9.7092e-05,0.00094609,0.4993,0.50047,0.49973,0.50048
-0.001356,-0.00081235,-0.0013759,1,-0.0023335,-0.0013077,0.00080546,0.99998,-0.0017009,0.00041495,0.00078561,1,1.45,-0.002114,0.0044047,0.49628,0.50194,0.49827,0.50348
-0.001245,-0.0017177,-0.001837,1,-0.0018826,-0.0020602,0.00060705,1,-0.002751,0.00026016,-0.002396,0.99998,1.45,-0.0056249,0.0084396,0.49705,0.49936,0.497,0.50654
-0.0010635,-0.0016528,-0.0034125,0.99999,-0.002429,-0.0027246,0.00093008,0.99999,-0.0034822,-0.00058936,-0.0032041,0.99999,1.4499,-0.010086,0.0099274,0.49679,0.49814,0.49614,0.50883
-0.00056413,-0.0012626,-0.0058426,1,-0.00097669,-0.0037863,0.0032427,0.99998,-0.0046463,-0.001492,-0.0026054,0.99999,1.4499,-0.012768,0.011159,0.49616,0.4972,0.49758,0.50899
0.0034397,0.0027924,-0.015088,0.99987,0.00090515,-0.0071798,0.012789,0.99987,-0.0012935,-0.0038524,0.0036913,0.99996,1.4496,-0.019323,0.0064491,0.49668,0.49502,0.50634,0.50179
0.0094166,0.0091677,-0.031827,0.9994,0.00071268,-0.01561,0.028885,0.99946,0.0090485,0.0024427,0.0087101,0.9999,1.4486,-0.03676,-0.0017365,0.50485,0.49128,0.51432,0.48908
0.015532,0.016119,-0.05074,0.99846,-0.0013853,-0.024095,0.041936,0.99882,0.016978,0.0089595,0.010539,0.99976,1.4466,-0.067317,-0.012229,0.51555,0.48577,0.51554,0.48212
0.020964,0.024843,-0.071518,0.9969,-0.0043835,-0.029712,0.050203,0.99829,0.019582,0.027645,0.0056703,0.99938,1.4423,-0.11494,-0.040416,0.53751,0.48539,0.49778,0.4771
0.025427,0.035338,-0.094085,0.99459,-0.0085397,-0.035597,0.059407,0.99757,0.012659,0.050091,0.0055821,0.99862,1.4349,-0.16327,-0.075003,0.55366,0.49523,0.47312,0.47358
0.035345,0.043736,-0.11512,0.99177,-0.00020912,-0.046637,0.070467,0.9964,0.025334,0.067741,0.00069976,0.99734,1.4263,-0.2042,-0.09777,0.58386,0.47945,0.47047,0.45585
0.042374,0.048977,-0.13085,0.98928,0.00045834,-0.052873,0.078222,0.99553,0.026221,0.069993,0.0022893,0.99718,1.4199,-0.23315,-0.10813,0.5922,0.47264,0.46976,0.45299
0.042705,0.059595,-0.14329,0.98694,-0.0056376,-0.053281,0.086037,0.99486,0.018277,0.072543,0.0054512,0.99717,1.4127,-0.25295,-0.1385,0.59149,0.4853,0.45561,0.45499
