7.3821e-05,0.00087679,-0.0005566,0.99996,-0.00076148,0.00049411,4.6696e-05,0.99997,-0.00012713,5.3793e-05,5.5865e-05,1,1.4498,-0.0015034,-0.003432,0.50045,0.50086,0.49862,0.49994
9.4686e-05,0.001079,-0.00067707,0.99997,-0.0016012,0.0010049,4.9597e-05,1,-0.0015676,0.0017013,-1.0916e-05,0.99998,1.4499,-0.0018975,-0.0058594,0.50061,0.50309,0.49623,0.5
8.8625e-05,0.0016042,-0.0012493,0.99998,-0.0035681,0.0018244,3.7331e-05,1,-0.0023063,0.0024294,-5.5383e-05,1,1.45,-0.0036335,-0.0092171,0.50061,0.50518,0.49354,0.50065
-0.00019137,0.0021985,-0.0021249,0.99999,-0.004229,0.0021818,-0.0002514,0.99999,-0.0031542,0.0038359,-0.00085463,0.99998,1.4499,-0.007168,-0.012351,0.50184,0.50624,0.49045,0.50132
-0.00063347,0.0023493,-0.0029595,0.99998,-0.0051425,0.0028324,-0.0014871,0.99999,-0.0039384,0.0050159,-0.0023286,0.99999,1.4498,-0.012627,-0.014552,0.50351,0.50651,0.4866,0.50316
-0.0011312,0.0022285,-0.0035517,0.99998,-0.0057383,0.0029678,-0.0024577,0.99997,-0.0042495,0.0065499,-0.0039872,0.99997,1.4497,-0.01701,-0.015276,0.50514,0.50635,0.48348,0.50465
-0.0021808,0.0016577,-0.0047276,0.99997,-0.0065545,0.0023485,-0.0034971,0.99996,-0.0042366,0.0071395,-0.0050538,0.99999,1.4496,-0.022834,-0.012801,0.50551,0.50534,0.48119,0.50749
-0.0029511,0.0011205,-0.0054377,0.99997,-0.0078421,0.0011708,-0.0044483,0.99997,-0.0036471,0.0077821,-0.0057003,0.99997,1.4496,-0.026892,-0.0094872,0.50536,0.5044,0.47983,0.50989
-0.0044817,9.5035e-05,-0.0066236,0.99995,-0.0086144,0.0005292,-0.004769,0.99997,-0.0036663,0.0095693,-0.0061831,0.99992,1.4495,-0.031119,-0.0063249,0.50516,0.50463,0.47757,0.51193
-0.0053286,-0.00040309,-0.0071328,0.99995,-0.01059,-0.00086942,-0.0053119,0.99992,-0.0035802,0.010556,-0.0063612,0.99992,1.4495,-0.033585,-0.0029017,0.50389,0.50494,0.47601,0.51432
-0.007115,-0.0013962,-0.0080324,0.99991,-0.012347,-0.0019061,-0.0055582,0.99992,-0.0036303,0.012681,-0.0063923,0.99991,1.4494,-0.03654,0.00071313,0.50261,0.50622,0.47355,0.51659
-0.0086765,-0.0018832,-0.0089024,0.99991,-0.014,-0.0027542,-0.0055231,0.99987,-0.0035464,0.014624,-0.0061179,0.99987,1.4493,-0.038759,0.0026359,0.5015,0.50781,0.47137,0.51805
-0.010641,-0.0019613,-0.010111,0.99988,-0.017611,-0.0035775,-0.0052119,0.99983,-0.0044078,0.016841,-0.0053298,0.99983,1.4492,-0.041176,0.0033285,0.49878,0.5116,0.46743,0.52054
-0.013773,-0.0018682,-0.012416,0.99979,-0.020183,-0.0038338,-0.0049189,0.99978,-0.0066354,0.022116,-0.0044329,0.99973,1.4489,-0.046784,0.00095297,0.49749,0.5175,0.46031,0.52228
