3.7931e-05,1.2614e-05,0.00014254,0.99999,-9.2012e-07,4.8984e-05,0.00025379,1,-0.00014356,0.0001256,0.0002357,1,1.45,0.00099166,-0.00019473,0.49968,0.50047,0.50018,0.4997
-2.7655e-05,-5.0896e-06,0.00013573,0.99999,-6.3398e-07,4.8433e-05,0.00026423,1,-0.00016514,0.00032014,0.00040491,1,1.45,0.0010882,-0.00025532,0.49963,0.50068,0.50012,0.49956
-0.00017962,2.3457e-05,0.00016906,0.99998,-9.7329e-06,3.6654e-05,0.00044111,0.99998,-0.00017428,0.00033556,0.00043188,1,1.4499,0.0015081,-0.00032667,0.49943,0.50088,0.50012,0.49949
-0.00031437,9.1332e-05,0.00015073,0.99999,-0.00014939,3.0355e-05,0.000499,0.99997,-0.00028889,0.00048088,0.00063363,0.99998,1.4499,0.0016725,-0.00059722,0.49921,0.50129,0.49994,0.49945
-0.00037848,0.0001007,0.00015504,0.99999,-0.00031562,0.00010305,0.00050829,0.99998,-0.00059695,0.0007051,0.00062293,0.99998,1.4499,0.0016946,-0.00088152,0.49909,0.50172,0.49952,0.49957
-0.00060652,0.00018418,0.00016261,0.99998,-0.00031562,0.00010305,0.00050829,0.99998,-0.00093084,0.001043,0.00065698,1,1.4499,0.0017355,-0.0013201,0.49901,0.50224,0.49906,0.49963
-0.00064583,0.0003126,0.0001463,0.99996,-0.00031562,0.00010305,0.00050829,0.99998,-0.00098276,0.0011283,0.0006927,1,1.4498,0.0017082,-0.0017419,0.49905,0.50239,0.4989,0.49954
-0.00069218,0.00037478,0.00014098,0.99997,-0.00035299,0.00017186,0.00051282,0.99998,-0.00090931,0.0011602,0.00069107,0.99999,1.4499,0.0016993,-0.0020604,0.49912,0.50247,0.49881,0.49946
-0.00076867,0.00049223,0.00013259,0.99999,-0.0004633,0.00026247,0.00052095,0.99998,-0.00093731,0.0014232,0.00070021,0.99999,1.4499,0.0016933,-0.0027115,0.49925,0.50283,0.49848,0.49934
-0.00070902,0.00051274,0.00014199,0.99999,-0.00052756,0.00025106,0.00052271,0.99998,-0.0013439,0.0019722,0.00071634,1,1.4499,0.0017317,-0.0030702,0.49933,0.50334,0.49802,0.49927
-0.00065624,0.00053671,0.00015046,0.99999,-0.00071217,0.00028612,0.00060081,0.99998,-0.0016776,0.0022062,0.00078857,0.99998,1.4499,0.0019325,-0.0033374,0.49915,0.50378,0.49771,0.49926
-0.00066417,0.00056075,0.00014989,0.99999,-0.0010192,0.00039917,0.00066749,0.99998,-0.0017532,0.0021776,0.00083886,0.99997,1.4499,0.0020746,-0.0035881,0.49894,0.50409,0.49751,0.49934
-0.0006506,0.00065378,0.00015428,1,-0.0011667,0.00048318,0.00067664,0.99998,-0.0017824,0.0019673,0.00094047,1,1.45,0.0021609,-0.0038827,0.49881,0.50423,0.49753,0.4994
-0.00065759,0.00079235,3.9079e-05,0.99997,-0.0011881,0.00049814,0.0006781,0.99998,-0.0018866,0.0018677,0.00098191,1,1.4499,0.0018519,-0.0042518,0.49879,0.50427,0.49738,0.49946
