9.3154e-05,-0.00010547,2.652e-05,1,-6.9305e-05,3.9652e-05,6.8605e-05,0.99999,0.00043035,-2.3384e-05,0.00024493,1,1.45,0.00033829,0.00025054,0.49997,0.4999,0.50044,0.4997
-0.0017531,-0.00015836,-0.00049276,0.99995,-0.00048484,-0.0002354,0.00013225,1,-0.00024594,-0.00035352,0.00082553,1,1.4499,-0.00071838,0.0010768,0.49808,0.50107,0.49934,0.50141
-0.00091565,0.00013715,-0.0017656,0.99995,-0.0012616,-0.00059186,4.7385e-05,0.99996,-0.0012336,-0.00058179,0.0017703,1,1.4498,-0.0040094,0.00098291,0.49766,0.50117,0.49881,0.50221
6.572e-05,0.00031634,-0.0029785,0.99997,-0.0026163,-0.0013846,0.00078183,1,-0.00056713,-0.00081431,0.0025598,1,1.4499,-0.0057882,0.0019874,0.49726,0.50078,0.49957,0.50236
0.0045971,0.0016453,-0.0071272,0.99994,-0.0059502,-0.0031112,0.0030308,0.99997,-0.0025825,0.00023612,0.0063341,0.99998,1.4498,-0.011697,0.00052906,0.49622,0.50242,0.49979,0.5015
0.0075344,0.0031938,-0.011,0.9999,-0.010129,-0.00646,0.0073237,0.99987,-0.0025149,0.0013166,0.013523,0.9999,1.4497,-0.011232,0.0012218,0.49143,0.50637,0.5034,0.49859
0.012273,0.0039695,-0.015143,0.99976,-0.014102,-0.012687,0.016157,0.9997,0.0019289,0.0051376,0.022475,0.99971,1.4492,-0.0025241,0.0074188,0.48639,0.50959,0.51365,0.48969
0.01152,0.0063564,-0.017799,0.99975,-0.019192,-0.015977,0.022283,0.99946,0.0029252,0.0066148,0.030132,0.99953,1.4488,0.0049282,0.005449,0.4785,0.51753,0.51658,0.4862
0.016736,0.0089628,-0.016783,0.99966,-0.01791,-0.01694,0.028172,0.99931,0.010976,0.014304,0.03264,0.99933,1.4482,0.019654,-0.0050866,0.48569,0.51956,0.52347,0.4692
0.025291,0.010984,-0.018614,0.99941,-0.019127,-0.020327,0.039017,0.99882,0.017197,0.020124,0.045749,0.99862,1.4461,0.04111,-0.0086624,0.4833,0.52539,0.53815,0.44797
0.031307,0.01728,-0.022794,0.99906,-0.025057,-0.024126,0.049635,0.99817,0.015135,0.025922,0.05579,0.998,1.4439,0.053655,-0.024345,0.47771,0.53832,0.54042,0.43577
0.035897,0.023503,-0.028326,0.99867,-0.03049,-0.028038,0.059529,0.99736,0.013301,0.032635,0.065715,0.99723,1.4413,0.060873,-0.040203,0.4731,0.55076,0.54081,0.4247
0.035021,0.029393,-0.032679,0.99838,-0.037367,-0.031066,0.069768,0.99637,0.010827,0.042168,0.080289,0.99584,1.4371,0.074046,-0.057882,0.46236,0.57072,0.53876,0.41252
0.039735,0.035393,-0.038626,0.9978,-0.050756,-0.036147,0.087743,0.99417,0.003999,0.050017,0.095963,0.99414,1.4303,0.096346,-0.072936,0.44292,0.59435,0.5388,0.40025
0.038001,0.045141,-0.046409,0.99716,-0.056046,-0.041949,0.10216,0.99229,0.0029745,0.056612,0.11424,0.99182,1.4229,0.10802,-0.095178,0.42848,0.61326,0.54002,0.38549
0.037644,0.051131,-0.052218,0.99662,-0.061815,-0.04925,0.11697,0.98996,0.00099745,0.063061,0.14085,0.98799,1.4125,0.13068,-0.10418,0.40507,0.63298,0.54859,0.36634
0.03665,0.055975,-0.057729,0.99606,-0.072512,-0.059621,0.13725,0.98606,-0.0070322,0.070727,0.15694,0.98505,1.4009,0.15701,-0.10697,0.37678,0.65346,0.55143,0.35619
0.025456,0.06148,-0.066415,0.99553,-0.07944,-0.066099,0.14833,0.98349,-0.0013494,0.077773,0.1721,0.98199,1.3936,0.15688,-0.11198,0.35961,0.66493,0.55257,0.35077
0.022352,0.061725,-0.071618,0.99522,-0.089003,-0.072535,0.15782,0.98076,-0.0023424,0.094271,0.18041,0.97905,1.3872,0.16205,-0.10999,0.34857,0.67747,0.54905,0.34342
0.01707,0.061863,-0.074772,0.9951,-0.09798,-0.078138,0.16737,0.97792,0.0022894,0.11229,0.18028,0.97719,1.3822,0.16879,-0.10876,0.34418,0.68652,0.54473,0.3369
0.0050423,0.06303,-0.076337,0.99502,-0.10478,-0.078763,0.17335,0.97609,0.0018785,0.12676,0.17911,0.97561,1.3785,0.1712,-0.1164,0.33592,0.69989,0.53275,0.33667
0.0023024,0.06567,-0.078524,0.99475,-0.11228,-0.078232,0.18221,0.97367,0.0012728,0.14167,0.17982,0.97342,1.3722,0.17804,-0.13269,0.33149,0.71367,0.52312,0.32723
-0.0018857,0.073722,-0.086043,0.99353,-0.11931,-0.080556,0.19846,0.96944,-0.0011609,0.16173,0.19319,0.96773,1.3573,0.18625,-0.16048,0.31796,0.73508,0.51444,0.30623
-0.0048053,0.080417,-0.092957,0.99241,-0.12569,-0.08608,0.21709,0.9642,-0.0086509,0.17181,0.20731,0.96303,1.3414,0.20097,-0.17546,0.29482,0.75189,0.51249,0.2917
-0.0073456,0.087149,-0.098006,0.99132,-0.1283,-0.094152,0.23464,0.95894,-0.014812,0.17606,0.22581,0.95804,1.3236,0.22152,-0.18323,0.26837,0.76341,0.51866,0.27591
-0.010462,0.093288,-0.10285,0.99022,-0.12992,-0.1037,0.25276,0.95311,-0.01968,0.18091,0.25907,0.94853,1.2976,0.24961,-0.18594,0.23141,0.77485,0.53259,0.24941
-0.017127,0.10196,-0.10881,0.98867,-0.13297,-0.11717,0.27896,0.94378,-0.023454,0.18481,0.28226,0.94109,1.2682,0.28073,-0.18785,0.19248,0.78298,0.54573,0.22814
-0.019951,0.10932,-0.11646,0.98693,-0.13237,-0.12537,0.29551,0.93776,-0.025902,0.18624,0.30434,0.9338,1.2463,0.29175,-0.19221,0.1674,0.78705,0.55514,0.21029
-0.016487,0.1146,-0.1248,0.98536,-0.12962,-0.13047,0.30856,0.93323,-0.024695,0.1903,0.33028,0.92415,1.2243,0.29833,-0.19699,0.15165,0.78913,0.56617,0.18319
-0.012521,0.11987,-0.13205,0.98385,-0.12563,-0.13247,0.32051,0.92947,-0.026417,0.19294,0.34099,0.91967,1.2099,0.29987,-0.20898,0.14651,0.79245,0.56822,0.16604
-0.01122,0.12399,-0.13782,0.9826,-0.12462,-0.1317,0.32434,0.92839,-0.031838,0.19254,0.34778,0.91701,1.2051,0.29081,-0.22169,0.14171,0.7974,0.56353,0.16254
-0.0086355,0.12615,-0.14217,0.9817,-0.12254,-0.12908,0.32758,0.92789,-0.035403,0.19247,0.35453,0.91435,1.1999,0.28523,-0.23271,0.13929,0.80145,0.56029,0.15584
-0.0046272,0.12761,-0.14726,0.98083,-0.11814,-0.12354,0.33149,0.92783,-0.033603,0.19411,0.36156,0.91133,1.1938,0.27946,-0.24596,0.14308,0.80436,0.55866,0.14303
-0.0030181,0.13245,-0.15452,0.97905,-0.11624,-0.12215,0.33675,0.92636,-0.034507,0.19855,0.36797,0.90774,1.1868,0.26843,-0.26198,0.14361,0.80926,0.55356,0.13411
-0.0033342,0.13324,-0.15544,0.97877,-0.1149,-0.1199,0.34018,0.92556,-0.03259,0.20282,0.37269,0.90496,1.18,0.27116,-0.26841,0.14189,0.81168,0.55281,0.12394
-0.0019255,0.13878,-0.15899,0.97746,-0.1137,-0.11594,0.35063,0.92234,-0.039963,0.2128,0.38345,0.89783,1.1611,0.2742,-0.29638,0.13125,0.82426,0.54105,0.1031
-0.0036314,0.14315,-0.15775,0.977,-0.11418,-0.11141,0.35606,0.92071,-0.036345,0.22441,0.38929,0.89261,1.1471,0.28074,-0.31812,0.12698,0.83154,0.534,0.084206
-0.0077234,0.14882,-0.15497,0.97658,-0.11635,-0.10135,0.3658,0.91783,-0.038782,0.2407,0.3943,0.88605,1.1252,0.29031,-0.35574,0.11494,0.84653,0.51618,0.060604
-0.0083925,0.15222,-0.15051,0.97677,-0.11749,-0.091553,0.37058,0.91681,-0.039182,0.25893,0.39959,0.8785,1.1056,0.2987,-0.38768,0.10988,0.85854,0.49972,0.033793
-0.0076084,0.1553,-0.14159,0.97764,-0.11822,-0.085106,0.3744,0.91578,-0.039846,0.27017,0.40094,0.87442,1.0878,0.31721,-0.4129,0.10421,0.86626,0.48844,0.01205
-0.011426,0.15812,-0.13272,0.97836,-0.12235,-0.082227,0.38017,0.91308,-0.036219,0.28289,0.40399,0.86918,1.068,0.3383,-0.42792,0.092028,0.87028,0.48373,-0.0089634
-0.017973,0.16114,-0.12565,0.97869,-0.12594,-0.082086,0.38525,0.91049,-0.033981,0.30757,0.40202,0.86175,1.0495,0.35213,-0.44108,0.08783,0.87559,0.47379,-0.032598
-0.020221,0.16244,-0.1212,0.97902,-0.12712,-0.082591,0.39321,0.90684,-0.034737,0.34198,0.39893,0.85007,1.0258,0.36445,-0.45145,0.091808,0.88074,0.45944,-0.067902
-0.024618,0.16291,-0.11582,0.97951,-0.13023,-0.082496,0.39842,0.90414,-0.04131,0.35461,0.39965,0.8443,1.0108,0.3759,-0.45767,0.080241,0.88497,0.45129,-0.081943
-0.030384,0.16319,-0.11233,0.97969,-0.13701,-0.084591,0.40262,0.90107,-0.054991,0.35825,0.40168,0.84098,1.0024,0.38101,-0.46112,0.058974,0.89057,0.44344,-0.081583
-0.033349,0.16189,-0.10972,0.9801,-0.14317,-0.087888,0.40593,0.89831,-0.064848,0.37399,0.39706,0.83566,0.99511,0.38495,-0.4606,0.053641,0.89519,0.43332,-0.089191
-0.037745,0.16012,-0.1096,0.98028,-0.14292,-0.092173,0.40692,0.89748,-0.069016,0.39445,0.38889,0.82969,0.99267,0.38448,-0.45359,0.062843,0.89728,0.42564,-0.098776
-0.03668,0.15961,-0.11225,0.98006,-0.13856,-0.094959,0.40518,0.89867,-0.067028,0.41388,0.37676,0.82597,0.99581,0.37729,-0.45049,0.08846,0.8979,0.41749,-0.10742
-0.03478,0.15927,-0.11549,0.97981,-0.1361,-0.094329,0.40013,0.90138,-0.061983,0.4304,0.36035,0.82528,1.0056,0.36321,-0.45333,0.11886,0.89917,0.40681,-0.10884
-0.031514,0.15963,-0.11872,0.97951,-0.13441,-0.085683,0.39593,0.90432,-0.063748,0.43266,0.35239,0.82736,1.0116,0.34517,-0.46981,0.13299,0.90413,0.392,-0.10547
-0.029233,0.16178,-0.11977,0.97908,-0.13221,-0.075729,0.39517,0.90585,-0.062518,0.43384,0.34946,0.82809,1.0082,0.33522,-0.49024,0.13976,0.9075,0.38041,-0.11
-0.029002,0.16747,-0.11855,0.97827,-0.13047,-0.067134,0.39815,0.90549,-0.056543,0.43154,0.35351,0.82801,0.99579,0.33476,-0.51368,0.13528,0.9087,0.37607,-0.12018
-0.02904,0.17758,-0.11451,0.97694,-0.12503,-0.061688,0.40494,0.90363,-0.050809,0.43308,0.35813,0.82556,0.97202,0.34314,-0.54302,0.12937,0.90876,0.37075,-0.14055
-0.027536,0.187,-0.10824,0.97596,-0.12373,-0.057001,0.40951,0.90206,-0.052019,0.42723,0.36565,0.82524,0.95098,0.35184,-0.57277,0.11363,0.91154,0.36448,-0.15227
-0.02647,0.19437,-0.10258,0.97515,-0.11902,-0.050147,0.41446,0.90082,-0.048444,0.43228,0.36743,0.82202,0.92667,0.36051,-0.59839,0.11083,0.91151,0.35554,-0.17396
-0.024162,0.20154,-0.097284,0.97431,-0.11226,-0.04218,0.41938,0.89984,-0.042399,0.43173,0.37132,0.82093,0.90229,0.37084,-0.62257,0.10782,0.90979,0.35065,-0.19401
-0.020806,0.20878,-0.092522,0.97335,-0.10913,-0.038375,0.42196,0.89917,-0.038586,0.42724,0.37469,0.82195,0.88542,0.37851,-0.64337,0.10315,0.90922,0.34781,-0.20408
-0.020284,0.21308,-0.091226,0.97252,-0.10629,-0.034381,0.42419,0.89864,-0.036007,0.42933,0.37453,0.82102,0.87362,0.37866,-0.657,0.10347,0.90906,0.34255,-0.21312
-0.020137,0.21652,-0.091768,0.9717,-0.10416,-0.029846,0.42605,0.89818,-0.031373,0.43055,0.37569,0.82005,0.86443,0.37568,-0.66816,0.1035,0.90847,0.33947,-0.22043
