mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,split13_train_accuracy,split14_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,split12_test_precision_macro,split13_test_precision_macro,split14_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,split12_train_precision_macro,split13_train_precision_macro,split14_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,split10_test_recall_macro,split11_test_recall_macro,split12_test_recall_macro,split13_test_recall_macro,split14_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,split1_train_recall_macro,split2_train_recall_macro,split3_train_recall_macro,split4_train_recall_macro,split5_train_recall_macro,split6_train_recall_macro,split7_train_recall_macro,split8_train_recall_macro,split9_train_recall_macro,split10_train_recall_macro,split11_train_recall_macro,split12_train_recall_macro,split13_train_recall_macro,split14_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,split10_test_f1_macro,split11_test_f1_macro,split12_test_f1_macro,split13_test_f1_macro,split14_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,split5_train_f1_macro,split6_train_f1_macro,split7_train_f1_macro,split8_train_f1_macro,split9_train_f1_macro,split10_train_f1_macro,split11_train_f1_macro,split12_train_f1_macro,split13_train_f1_macro,split14_train_f1_macro,mean_train_f1_macro,std_train_f1_macro
0.05606611569722494,0.01612013788236533,0.00925914446512858,0.00157209167863003,gini,,"{'classifier__criterion': 'gini', 'classifier__max_depth': None}",0.4166666666666667,0.3541666666666667,0.2916666666666667,0.25,0.2916666666666667,0.5,0.375,0.375,0.4375,0.3958333333333333,0.3333333333333333,0.3541666666666667,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.36527777777777787,0.06126873611142439,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4386904761904762,0.38541666666666663,0.3489583333333333,0.2899305555555556,0.2875,0.48333333333333334,0.41889880952380953,0.37470238095238095,0.390625,0.41994047619047614,0.3458333333333333,0.35639880952380953,0.33958333333333335,0.36319444444444443,0.34791666666666665,0.3727281746031746,0.05093119797661017,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41666666666666663,0.35416666666666663,0.29166666666666663,0.25,0.29166666666666663,0.5,0.375,0.375,0.43749999999999994,0.3958333333333333,0.3333333333333333,0.35416666666666663,0.41666666666666663,0.35416666666666663,0.3333333333333333,0.3652777777777778,0.06126873611142439,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41180555555555554,0.33923611111111107,0.28928571428571426,0.24732142857142853,0.27317370129870133,0.45401785714285714,0.3518849206349206,0.33601190476190473,0.40714285714285714,0.3818948412698413,0.3291170634920635,0.3198412698412698,0.3581845238095238,0.334672619047619,0.32807539682539677,0.3441110509860509,0.052266468888323835,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.012330579757690429,0.00485256745645963,0.010467608769734701,0.0025851510066541667,gini,1,"{'classifier__criterion': 'gini', 'classifier__max_depth': 1}",0.125,0.125,0.08333333333333333,0.10416666666666667,0.125,0.125,0.0625,0.10416666666666667,0.125,0.125,0.10416666666666667,0.125,0.10416666666666667,0.10416666666666667,0.125,0.11111111111111113,0.018108895570007357,33,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.06666666666666667,0.06666666666666667,0.035326086956521736,0.06657608695652174,0.05113636363636363,0.06666666666666667,0.00390625,0.03422619047619048,0.05113636363636363,0.06666666666666667,0.06657608695652174,0.05113636363636363,0.03422619047619048,0.06657608695652174,0.06666666666666667,0.052943693534726145,0.018119357061188515,31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.125,0.125,0.08333333333333333,0.10416666666666666,0.125,0.125,0.0625,0.10416666666666666,0.125,0.125,0.10416666666666666,0.125,0.10416666666666666,0.10416666666666666,0.125,0.11111111111111112,0.01810889557000736,33,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0703125,0.0703125,0.0326530612244898,0.0576530612244898,0.061550151975683885,0.0703125,0.007352941176470588,0.04722222222222222,0.061550151975683885,0.0703125,0.0576530612244898,0.061550151975683885,0.04722222222222222,0.0576530612244898,0.0703125,0.05624150576306172,0.016712646805420277,31,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0
0.018718703587849935,0.005863727861704673,0.011003255844116211,0.002933531573139828,gini,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 2}",0.125,0.125,0.125,0.14583333333333334,0.125,0.1875,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10416666666666667,0.125,0.14583333333333334,0.16666666666666666,0.125,0.13888888888888892,0.027074428735580455,30,0.17708333333333334,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.17708333333333334,0.1875,0.1875,0.17708333333333334,0.1875,0.1875,0.1875,0.1854166666666667,0.004166666666666663,0.06696428571428571,0.08117378048780488,0.04471153846153846,0.07596153846153847,0.051448170731707314,0.0798611111111111,0.010416666666666666,0.04600694444444445,0.06392045454545454,0.07663690476190475,0.06666666666666667,0.05123546511627907,0.042708333333333334,0.07892857142857143,0.07102272727272727,0.060510877280268945,0.018789259881931822,28,0.09565592635212888,0.0985576923076923,0.07971060683324835,0.07986111111111112,0.1205895008605852,0.07917490118577075,0.07919965363681346,0.08003246753246754,0.08709881756756757,0.07919965363681346,0.1205895008605852,0.12941176470588234,0.08095270639693822,0.07917490118577074,0.08044258373205741,0.0913101191936955,0.017246246356318825,0.125,0.12499999999999999,0.125,0.14583333333333331,0.125,0.1875,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10416666666666666,0.125,0.14583333333333331,0.16666666666666666,0.125,0.1388888888888889,0.027074428735580455,30,0.17708333333333334,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.17708333333333334,0.1875,0.1875,0.17708333333333334,0.1875,0.1875,0.1875,0.1854166666666667,0.004166666666666663,0.07083333333333333,0.08603896103896103,0.048800599700149924,0.07380059970014993,0.06209415584415584,0.09285714285714286,0.018518518518518517,0.06746031746031746,0.08184523809523808,0.08738425925925926,0.0578125,0.06172360248447205,0.061363636363636356,0.07901785714285714,0.0775,0.06847004811987946,0.017888822211526233,30,0.10808823529411765,0.11309523809523808,0.09265372487189594,0.09285714285714286,0.12861927398444253,0.09192307692307693,0.091957065845206,0.09308776489404239,0.1002840909090909,0.091957065845206,0.12861927398444253,0.12755994005994006,0.09430873180873181,0.09192307692307693,0.09363553113553114,0.1027046155620788,0.014166750820048802
0.021852382024129233,0.0031861866978201143,0.00998826026916504,0.003481004572405699,gini,3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 3}",0.20833333333333334,0.1875,0.16666666666666666,0.20833333333333334,0.14583333333333334,0.2708333333333333,0.125,0.22916666666666666,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.14583333333333334,0.22916666666666666,0.22916666666666666,0.25,0.19305555555555554,0.048986644690412216,29,0.2916666666666667,0.3020833333333333,0.3020833333333333,0.3125,0.25,0.3125,0.3020833333333333,0.3020833333333333,0.2916666666666667,0.3020833333333333,0.2604166666666667,0.23958333333333334,0.3125,0.2916666666666667,0.3125,0.2923611111111111,0.022652092264305677,0.14285714285714285,0.1378125,0.07239583333333333,0.09913705065359477,0.08417338709677419,0.1449810606060606,0.09497929606625258,0.12998949579831934,0.10119047619047618,0.16851076555023922,0.07656249999999999,0.062359234234234236,0.10124999999999999,0.16440217391304346,0.13270089285714284,0.11422012061044093,0.0327355756466841,27,0.19699260752688175,0.19766742904058177,0.1608044733044733,0.14035511363636363,0.22111742424242425,0.1893933768933769,0.20656370656370657,0.16696428571428573,0.17706637991164845,0.20651476251604622,0.239375,0.17674512987012986,0.18916666666666665,0.20626172607879922,0.15748314185814186,0.18883141492156838,0.025237459768388062,0.20833333333333331,0.1875,0.16666666666666666,0.20833333333333331,0.14583333333333334,0.2708333333333333,0.125,0.22916666666666666,0.20833333333333331,0.20833333333333331,0.08333333333333333,0.14583333333333334,0.22916666666666666,0.22916666666666663,0.25,0.19305555555555554,0.04898664469041221,29,0.2916666666666667,0.30208333333333337,0.30208333333333337,0.3125,0.25,0.3125,0.30208333333333337,0.30208333333333337,0.2916666666666667,0.3020833333333333,0.2604166666666667,0.23958333333333334,0.3125,0.2916666666666667,0.3125,0.2923611111111111,0.022652092264305684,0.125,0.13458646616541353,0.08402777777777778,0.10932017543859648,0.08960084033613444,0.174375,0.07251602564102563,0.12916666666666665,0.12574404761904762,0.15886363636363635,0.06853197674418604,0.07683531746031746,0.12453067765567766,0.15311355311355312,0.14854118993135013,0.11831689006089219,0.03246536018488474,27,0.20556067431067432,0.21214826839826842,0.19122549019607843,0.17733375183689776,0.1892372333548804,0.21199314251639834,0.2148850422832981,0.18729035192449828,0.1951028514028941,0.214821083172147,0.20568783068783067,0.18192575496792365,0.21258640552995392,0.20876047711154094,0.18786057692307695,0.19976126230775743,0.012639554702448945
0.02423399289449056,0.003592092142623984,0.008605035146077473,0.0010602370501278525,gini,4,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4}",0.20833333333333334,0.2916666666666667,0.2708333333333333,0.3333333333333333,0.16666666666666666,0.3125,0.22916666666666666,0.25,0.2916666666666667,0.2916666666666667,0.125,0.14583333333333334,0.25,0.2708333333333333,0.25,0.24583333333333332,0.05902369266909939,26,0.4166666666666667,0.4270833333333333,0.4895833333333333,0.53125,0.3645833333333333,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.4583333333333333,0.4270833333333333,0.3333333333333333,0.2916666666666667,0.4583333333333333,0.4166666666666667,0.5,0.4298611111111111,0.06067553099667439,0.13139619883040937,0.25476190476190474,0.237546992481203,0.21531593406593408,0.10044642857142858,0.24422348484848483,0.13783229638009048,0.13997252747252747,0.1991045321637427,0.20563811188811187,0.09311868686868686,0.06264880952380952,0.1714409722222222,0.1852281297134238,0.2048076923076923,0.17223218013997812,0.05686074854398361,24,0.38440027805864513,0.38414634146341464,0.44368530020703933,0.40773809523809523,0.34970238095238093,0.4198356331168831,0.29484849044068795,0.34985795454545454,0.3850108225108225,0.31140683912861333,0.30208333333333337,0.28638698630136983,0.3414515856950068,0.2830789170506912,0.3907539989680082,0.3556257971340297,0.04978236084691668,0.20833333333333331,0.29166666666666663,0.2708333333333333,0.3333333333333333,0.16666666666666666,0.3125,0.22916666666666666,0.25,0.29166666666666663,0.29166666666666663,0.125,0.14583333333333334,0.25,0.2708333333333333,0.25,0.24583333333333332,0.05902369266909938,26,0.4166666666666667,0.42708333333333337,0.48958333333333337,0.53125,0.36458333333333337,0.4583333333333333,0.4166666666666667,0.45833333333333337,0.45833333333333337,0.42708333333333337,0.33333333333333337,0.2916666666666667,0.4583333333333333,0.4166666666666667,0.5,0.4298611111111111,0.06067553099667438,0.13728354978354979,0.2261909250879839,0.19737633689839573,0.2325093105423988,0.11163594470046082,0.24107142857142855,0.1344381313131313,0.16284722222222223,0.21912878787878787,0.20979166666666668,0.08773809523809523,0.07732873851294902,0.1780701754385965,0.1840544871794872,0.18924632352941176,0.17258074157090436,0.050690666904509615,26,0.3455513082976137,0.3510223818734457,0.42445778219537683,0.4305819180819181,0.31262822322604933,0.36314343551185657,0.3154505210539693,0.3614177489177489,0.3889801864801865,0.3325829575829576,0.25652135854341734,0.25693685270425776,0.35621527777777773,0.30660199410199407,0.38728402032749865,0.34595839777840454,0.04982675632723215
0.0269075075785319,0.005656133409911463,0.008457120259602864,0.0009348506312526039,gini,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5}",0.25,0.3125,0.2916666666666667,0.2916666666666667,0.1875,0.3541666666666667,0.2708333333333333,0.375,0.3541666666666667,0.2916666666666667,0.25,0.22916666666666666,0.3125,0.2916666666666667,0.25,0.2875,0.048828877309019296,25,0.53125,0.5416666666666666,0.6354166666666666,0.7083333333333334,0.4479166666666667,0.6354166666666666,0.59375,0.6145833333333334,0.5833333333333334,0.5625,0.46875,0.3645833333333333,0.625,0.6041666666666666,0.6875,0.5736111111111112,0.08867160944173538,0.16091746794871795,0.31669372294372294,0.31806891025641026,0.24185363247863248,0.13203983516483517,0.23873626373626372,0.2533653846153846,0.2513888888888889,0.2369047619047619,0.2765758547008547,0.16026785714285713,0.11762152777777776,0.22954545454545455,0.23697916666666666,0.2729166666666667,0.229591693029193,0.05913685542106388,23,0.5714781746031746,0.5512844611528822,0.6420232963875205,0.6882440476190477,0.537828947368421,0.6026623376623377,0.4580842564298447,0.5260631525337407,0.527992277992278,0.477612299980721,0.46298767022451237,0.3960253456221198,0.5349025974025974,0.5436458333333334,0.6680447820153703,0.5459252986885268,0.07786444926159108,0.24999999999999997,0.3125,0.29166666666666663,0.29166666666666663,0.1875,0.35416666666666663,0.2708333333333333,0.375,0.35416666666666663,0.29166666666666663,0.24999999999999997,0.22916666666666666,0.3125,0.29166666666666663,0.25,0.2874999999999999,0.04882887730901929,25,0.53125,0.5416666666666667,0.6354166666666667,0.7083333333333333,0.4479166666666667,0.6354166666666666,0.59375,0.6145833333333334,0.5833333333333334,0.5625,0.46875000000000006,0.36458333333333337,0.625,0.6041666666666666,0.6875,0.5736111111111112,0.08867160944173536,0.1749451754385965,0.28365429505135387,0.24314301378446113,0.24129464285714286,0.137192118226601,0.2784970238095238,0.2173115079365079,0.284004884004884,0.2719100140056022,0.2466517857142857,0.17274563671622495,0.14076858813700918,0.24136904761904765,0.24082792207792209,0.22696886446886447,0.2267523013232018,0.047345838508020065,23,0.49407731496146123,0.4918127045718509,0.5997648185148186,0.6618055555555555,0.42861652236652237,0.5554677888525137,0.4951898236744784,0.5389343960955213,0.5274068954301512,0.4823516414141414,0.3686265756302521,0.3034277378027378,0.5407753704628705,0.5323104315039799,0.6272570297741922,0.5098549737740699,0.08957449060275387
0.027727254231770835,0.005410518143484845,0.007539558410644531,0.001055670351362881,gini,6,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6}",0.2916666666666667,0.3333333333333333,0.25,0.375,0.1875,0.4166666666666667,0.3333333333333333,0.4375,0.4166666666666667,0.375,0.20833333333333334,0.2708333333333333,0.3541666666666667,0.4166666666666667,0.3125,0.3319444444444445,0.07548710134278441,22,0.6354166666666666,0.6666666666666666,0.7395833333333334,0.8541666666666666,0.53125,0.8333333333333334,0.8333333333333334,0.7916666666666666,0.7083333333333334,0.75,0.6770833333333334,0.46875,0.8541666666666666,0.7708333333333334,0.8854166666666666,0.7333333333333332,0.11722337413862667,0.23482142857142857,0.31419101731601734,0.31297348484848486,0.3369859307359307,0.14270833333333333,0.38177083333333334,0.3771374458874459,0.4079613095238095,0.34479166666666666,0.37455357142857143,0.20208333333333334,0.1500612745098039,0.3224702380952381,0.4074404761904762,0.3390151515151515,0.3099310330192683,0.08435791240267247,20,0.6595588235294118,0.6958198051948052,0.92125,0.845400432900433,0.6589285714285714,0.9369047619047619,0.8482142857142857,0.8199690934065934,0.7267857142857143,0.7090544871794873,0.6650550655484866,0.5245582120582121,0.8517628205128205,0.7806547619047619,0.9270833333333334,0.771400011260112,0.11643355346452947,0.29166666666666663,0.3333333333333333,0.24999999999999997,0.375,0.18749999999999997,0.41666666666666663,0.3333333333333333,0.4375,0.41666666666666663,0.375,0.20833333333333331,0.2708333333333333,0.35416666666666663,0.41666666666666663,0.3125,0.3319444444444445,0.07548710134278441,22,0.6354166666666667,0.6666666666666667,0.7395833333333333,0.8541666666666666,0.53125,0.8333333333333334,0.8333333333333334,0.7916666666666667,0.7083333333333334,0.75,0.6770833333333334,0.46875,0.8541666666666667,0.7708333333333334,0.8854166666666667,0.7333333333333333,0.11722337413862667,0.23051470588235295,0.2885010822510823,0.23005952380952382,0.3297619047619048,0.1494047619047619,0.3746572871572872,0.3049603174603175,0.3892992424242424,0.353422619047619,0.34171765734265735,0.1842948717948718,0.18252442002442001,0.3084821428571428,0.39088203463203464,0.29981060606060606,0.290552878494055,0.07561516651708532,22,0.6062829380764163,0.6256445760122231,0.7553623795559279,0.8333877519539284,0.5075081168831168,0.8373501498501499,0.8161994255744256,0.7676711446448289,0.6794247419247419,0.6995427817796238,0.6104409406383091,0.4220481916339474,0.8307615629984051,0.744493006993007,0.8880140692640692,0.7082754518522082,0.12865214654654863
0.03688677151997884,0.0010954380518563632,0.009096145629882812,0.000229293631612401,gini,7,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7}",0.3541666666666667,0.375,0.25,0.2708333333333333,0.25,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.4375,0.3541666666666667,0.3125,0.3125,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3416666666666666,0.05980291706003052,19,0.75,0.8125,0.8125,0.9375,0.6354166666666666,0.90625,0.9270833333333334,0.90625,0.8125,0.8645833333333334,0.8333333333333334,0.5729166666666666,0.9583333333333334,0.8645833333333334,0.9375,0.8354166666666668,0.10766352764601943,0.31657196969696966,0.3628472222222222,0.36215277777777777,0.23680555555555555,0.21945028011204482,0.4333333333333333,0.39678030303030304,0.3130952380952381,0.3802083333333333,0.371875,0.2951388888888889,0.22443181818181818,0.29583333333333334,0.4493055555555555,0.378125,0.33573030727442493,0.06951337148811963,19,0.7725777511961722,0.8500000000000001,0.9389204545454546,0.953125,0.709280303030303,0.9553571428571428,0.9559659090909091,0.9303571428571429,0.8823757763975155,0.8536229395604396,0.8428342490842491,0.6450520833333333,0.9702380952380952,0.90625,0.9571428571428572,0.8748733136222409,0.09524038480982759,0.35416666666666663,0.375,0.25,0.2708333333333333,0.25,0.45833333333333337,0.3333333333333333,0.3333333333333333,0.43749999999999994,0.35416666666666663,0.3125,0.3125,0.3333333333333333,0.41666666666666663,0.33333333333333337,0.3416666666666666,0.059802917060030505,19,0.75,0.8125,0.8125,0.9375,0.6354166666666667,0.90625,0.9270833333333334,0.90625,0.8125,0.8645833333333333,0.8333333333333334,0.5729166666666667,0.9583333333333334,0.8645833333333334,0.9375,0.8354166666666668,0.10766352764601939,0.2982142857142857,0.33106060606060606,0.2631868131868132,0.2401785714285714,0.2193452380952381,0.4129464285714286,0.31438492063492063,0.2958333333333333,0.39920634920634923,0.33368194305694304,0.27668650793650795,0.24633838383838383,0.3008928571428572,0.40267857142857144,0.3209415584415584,0.3103717578717579,0.05724580514947801,19,0.7177323656735421,0.7967397186147186,0.8296536796536795,0.940422077922078,0.6091049575424575,0.9093968531468531,0.9317799847211612,0.9086756993006992,0.8078509134543617,0.840453953940796,0.8063110135478556,0.5386533422717633,0.9599650349650349,0.8714962121212122,0.9357444638694639,0.8269320180497118,0.11923321528228739
0.02924041748046875,0.006406865911418929,0.007473945617675781,0.001372471792418128,gini,8,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8}",0.4375,0.375,0.2708333333333333,0.20833333333333334,0.2916666666666667,0.5,0.3541666666666667,0.4166666666666667,0.4375,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.4166666666666667,0.3541666666666667,0.3694444444444445,0.07114582486036498,14,0.8645833333333334,0.8854166666666666,0.8645833333333334,0.9583333333333334,0.7395833333333334,0.9583333333333334,0.9479166666666666,0.9479166666666666,0.875,0.9479166666666666,0.9583333333333334,0.6770833333333334,0.9791666666666666,0.9375,0.9791666666666666,0.9013888888888889,0.08554924219130272,0.5241071428571429,0.3991071428571428,0.3454613095238095,0.18993055555555555,0.3001488095238095,0.48333333333333334,0.4097222222222222,0.40625,0.38437499999999997,0.42656249999999996,0.359375,0.2871527777777778,0.3444940476190476,0.4465773809523809,0.43124999999999997,0.38252314814814814,0.08022269951613403,15,0.9262040043290043,0.9434523809523809,0.9387254901960784,0.975,0.8602678571428571,0.975,0.9715909090909091,0.9715909090909091,0.9392857142857143,0.9598214285714286,0.965029761904762,0.7026671245421245,0.984375,0.953125,0.984375,0.9367007053404113,0.06942675140993386,0.4375,0.375,0.2708333333333333,0.20833333333333331,0.29166666666666663,0.5,0.35416666666666663,0.41666666666666663,0.43749999999999994,0.41666666666666663,0.35416666666666663,0.35416666666666663,0.35416666666666663,0.41666666666666663,0.35416666666666663,0.3694444444444445,0.07114582486036498,14,0.8645833333333334,0.8854166666666667,0.8645833333333334,0.9583333333333334,0.7395833333333333,0.9583333333333333,0.9479166666666667,0.9479166666666667,0.875,0.9479166666666667,0.9583333333333334,0.6770833333333334,0.9791666666666667,0.9375,0.9791666666666667,0.9013888888888889,0.08554924219130275,0.4450892857142857,0.3628472222222222,0.26597673160173163,0.18660714285714286,0.27614087301587303,0.45401785714285714,0.33402777777777776,0.38675595238095234,0.40267857142857144,0.3933080808080808,0.34246031746031746,0.3021825396825397,0.32053571428571426,0.3956439393939394,0.36140873015873015,0.3486453823953824,0.06874750014258438,14,0.8634802289214054,0.8914772727272727,0.8807147562582345,0.9605113636363636,0.741214667685256,0.9605113636363636,0.9532085561497327,0.952072192513369,0.8711715367965367,0.9404033466533467,0.9576652514152515,0.6435403138528139,0.9797077922077921,0.9353354978354977,0.9797077922077921,0.9007147954998018,0.09142024105913714
0.0363303025563558,0.00722963821917686,0.008664878209431966,0.0012189825912594541,gini,9,"{'classifier__criterion': 'gini', 'classifier__max_depth': 9}",0.4166666666666667,0.3958333333333333,0.3125,0.22916666666666666,0.2708333333333333,0.5,0.3958333333333333,0.4375,0.4375,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3541666666666667,0.375,0.3541666666666667,0.37083333333333335,0.06596856715021066,13,0.9166666666666666,0.9375,0.90625,0.9791666666666666,0.8020833333333334,0.9791666666666666,0.96875,0.96875,0.9479166666666666,1.0,0.9895833333333334,0.78125,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9430555555555558,0.06531470586681942,0.43244047619047615,0.40208333333333335,0.4163690476190476,0.2170138888888889,0.2897321428571429,0.48333333333333334,0.41369047619047616,0.4677083333333333,0.4375,0.41994047619047614,0.35104166666666664,0.3125,0.30104166666666665,0.41527777777777775,0.41041666666666665,0.38467261904761896,0.0717178084449319,13,0.9472222222222222,0.9626623376623377,0.9507211538461539,0.9821428571428572,0.9210972850678734,0.984375,0.9791666666666666,0.9754464285714286,0.9660714285714286,1.0,0.9910714285714286,0.8474837662337662,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.96537832401803,0.03758091903882917,0.41666666666666663,0.3958333333333333,0.3125,0.22916666666666666,0.2708333333333333,0.5,0.3958333333333333,0.4375,0.43749999999999994,0.3958333333333333,0.35416666666666663,0.3333333333333333,0.35416666666666663,0.37499999999999994,0.35416666666666663,0.37083333333333335,0.06596856715021066,13,0.9166666666666666,0.9375,0.90625,0.9791666666666667,0.8020833333333333,0.9791666666666667,0.96875,0.96875,0.9479166666666667,1.0,0.9895833333333334,0.78125,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9430555555555558,0.06531470586681945,0.4065476190476191,0.3663194444444444,0.31101190476190477,0.2091269841269841,0.2631868131868132,0.45401785714285714,0.36765873015873013,0.4139880952380952,0.4205357142857143,0.3818948412698413,0.34280753968253963,0.29851190476190476,0.3145833333333333,0.3697916666666667,0.36031746031746026,0.3520199938949939,0.06217094969052793,13,0.9226325757575757,0.9427190456602221,0.914636021872864,0.9790209790209791,0.808549969290816,0.9797077922077922,0.9704545454545455,0.968081918081918,0.9511582167832168,1.0,0.9895104895104896,0.7806998148909914,0.9895104895104896,0.9895104895104896,0.9895104895104896,0.9450468558041921,0.06406820812382569
