mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,split15_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,split13_train_accuracy,split14_train_accuracy,split15_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,split12_test_precision_macro,split13_test_precision_macro,split14_test_precision_macro,split15_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,split12_train_precision_macro,split13_train_precision_macro,split14_train_precision_macro,split15_train_precision_macro,mean_train_precision_macro,std_train_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,split10_test_recall_macro,split11_test_recall_macro,split12_test_recall_macro,split13_test_recall_macro,split14_test_recall_macro,split15_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_train_recall_macro,split1_train_recall_macro,split2_train_recall_macro,split3_train_recall_macro,split4_train_recall_macro,split5_train_recall_macro,split6_train_recall_macro,split7_train_recall_macro,split8_train_recall_macro,split9_train_recall_macro,split10_train_recall_macro,split11_train_recall_macro,split12_train_recall_macro,split13_train_recall_macro,split14_train_recall_macro,split15_train_recall_macro,mean_train_recall_macro,std_train_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,split10_test_f1_macro,split11_test_f1_macro,split12_test_f1_macro,split13_test_f1_macro,split14_test_f1_macro,split15_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,split5_train_f1_macro,split6_train_f1_macro,split7_train_f1_macro,split8_train_f1_macro,split9_train_f1_macro,split10_train_f1_macro,split11_train_f1_macro,split12_train_f1_macro,split13_train_f1_macro,split14_train_f1_macro,split15_train_f1_macro,mean_train_f1_macro,std_train_f1_macro
0.5993499606847763,0.09291014706302092,0.01201029121875763,0.001871966893855207,0.1,,50,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': None, 'classifier__n_estimators': 50}",0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8263888888888888,0.13590545688042308,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.8666666666666667,0.9166666666666666,0.8666666666666667,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8811507936507936,0.09386095097490668,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777777,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8263888888888888,0.13590545688042313,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.7380952380952381,0.8857142857142857,0.8857142857142858,1.0,0.6571428571428571,0.75,0.8857142857142857,0.7833333333333333,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8196924603174602,0.140542933977841,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5544155091047287,0.08888702927030209,0.011356905102729797,0.0013847048063147529,0.1,,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8194444444444444,0.14095682729294748,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.8666666666666667,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666,0.8666666666666667,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8811507936507936,0.09386095097490668,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.7777777777777777,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777777,0.6666666666666666,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8194444444444444,0.1409568272929475,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.7833333333333333,0.8857142857142857,0.8857142857142858,1.0,0.6571428571428571,0.8857142857142858,0.7833333333333333,0.6555555555555556,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8166170634920635,0.1441859683550728,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7588405758142471,0.2820327854646254,0.012870848178863525,0.0025020967981385605,0.1,,150,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': None, 'classifier__n_estimators': 150}",0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8263888888888888,0.1359054568804231,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.8666666666666667,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666,0.8666666666666667,0.8666666666666667,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.883234126984127,0.09314366788242281,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.7777777777777777,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777777,0.7777777777777777,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8263888888888888,0.13590545688042313,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.7833333333333333,0.8857142857142857,0.8857142857142858,1.0,0.6571428571428571,0.8857142857142858,0.7833333333333333,0.7833333333333333,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8246031746031746,0.138469320914299,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7784365862607956,0.3089397960829522,0.01133158802986145,0.003995531680278472,0.1,,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': None, 'classifier__n_estimators': 200}",0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8263888888888888,0.13590545688042308,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.8666666666666667,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.8666666666666667,0.9166666666666666,0.8666666666666667,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.883234126984127,0.09314366788242281,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.7777777777777777,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777777,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8263888888888888,0.13590545688042313,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.7833333333333333,0.8857142857142857,0.8857142857142858,1.0,0.6571428571428571,0.75,0.8857142857142857,0.7833333333333333,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8225198412698412,0.13932269977678247,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1970042586326599,0.05159050276695538,0.010167300701141357,0.0016033218014152569,0.1,1,50,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 1, 'classifier__n_estimators': 50}",0.5555555555555556,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8125,0.13447858840997975,81,1.0,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9851851851851852,1.0,0.9925925925925926,0.9851851851851852,0.9925925925925926,0.9925925925925926,1.0,0.9925925925925926,0.9851851851851852,0.9851851851851852,1.0,0.9925925925925926,0.005237828008789249,0.6888888888888888,0.8095238095238094,0.7555555555555555,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7777777777777777,0.8666666666666667,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8759424603174603,0.08212307040173528,39,1.0,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.9858156028368795,1.0,0.9927536231884058,0.9858156028368795,0.9927536231884058,0.9927536231884058,1.0,0.9927536231884058,0.9853462157809983,0.9858156028368795,1.0,0.9928013756124302,0.005057676631692723,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8125,0.13447858840997975,81,1.0,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9851851851851853,1.0,0.9925925925925926,0.9851851851851853,0.9925925925925926,0.9925925925925926,1.0,0.9925925925925926,0.9851851851851853,0.9851851851851853,1.0,0.9925925925925927,0.005237828008789209,0.5555555555555555,0.5333333333333333,0.6388888888888888,0.8857142857142857,0.8857142857142858,0.8857142857142858,0.7777777777777777,0.75,0.6555555555555556,0.8857142857142858,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8059027777777779,0.139603876420062,84,1.0,0.9925916779849363,0.9925916779849363,0.9925916779849363,0.9925916779849363,0.9852629864842859,1.0,0.9925916779849363,0.9852629864842859,0.9925916779849363,0.9925916779849363,1.0,0.9925916779849363,0.985184270577529,0.9851778656126483,1.0,0.9926013458148899,0.005224851561639979
0.3820606470108032,0.012582697691459734,0.009611517190933228,0.0015052608511837821,0.1,1,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 1, 'classifier__n_estimators': 100}",0.5555555555555556,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8263888888888888,0.14682204522129147,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.30952380952380953,0.7555555555555555,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7777777777777777,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8530257936507936,0.16150433353445792,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8263888888888888,0.1468220452212915,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.3333333333333333,0.6388888888888888,0.8857142857142857,0.8857142857142858,0.8857142857142858,0.7777777777777777,0.8857142857142858,0.8857142857142857,0.8857142857142858,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8162698412698413,0.16698547550605222,47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5303889214992523,0.07102765459763058,0.009744405746459961,0.001540176581930938,0.1,1,150,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 1, 'classifier__n_estimators': 150}",0.5555555555555556,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8333333333333333,0.1302893266617619,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.7555555555555555,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7777777777777777,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8842757936507936,0.08223875754455996,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8333333333333333,0.13028932666176196,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.6388888888888888,0.8857142857142857,0.8857142857142858,0.8857142857142858,0.7777777777777777,0.8857142857142858,0.8857142857142857,0.8857142857142858,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8287698412698412,0.13473858516241616,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6924345344305038,0.13977736102872887,0.009489506483078003,0.0024074647380569526,0.1,1,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 1, 'classifier__n_estimators': 200}",0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8333333333333333,0.14698618394803278,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.8095238095238094,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7777777777777777,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8839285714285714,0.0972552179188678,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8333333333333333,0.14698618394803284,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.5333333333333333,0.5222222222222223,0.8857142857142857,0.8857142857142858,0.8857142857142858,0.7777777777777777,1.0,0.8857142857142857,0.8857142857142858,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8286210317460317,0.15298390257823294,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.415576234459877,0.021294198498570196,0.009835094213485718,0.0016342791825169566,0.1,2,50,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 50}",0.5555555555555556,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8055555555555555,0.14958791130929178,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.4583333333333333,0.7555555555555555,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.8666666666666667,0.9166666666666666,0.8666666666666667,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8491319444444444,0.1366617220127973,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777777,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8055555555555555,0.14958791130929178,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.34848484848484845,0.6388888888888888,0.8857142857142857,0.8857142857142858,0.8857142857142858,0.6571428571428571,0.75,0.8857142857142857,0.7833333333333333,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.794796176046176,0.16658984480988687,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7178529053926468,0.08582590802520866,0.010993599891662598,0.001487093575607661,0.1,2,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100}",0.5555555555555556,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.8125,0.1557476492500403,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6888888888888888,0.4583333333333333,0.7555555555555555,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666,0.7777777777777777,0.8666666666666667,0.9166666666666666,1.0,0.9166666666666666,0.8666666666666667,1.0,0.9166666666666666,0.8487847222222222,0.1418196639447588,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777777,0.7777777777777777,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,1.0,0.8888888888888888,0.8125,0.1557476492500403,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5555555555555555,0.34848484848484845,0.6388888888888888,0.8857142857142857,0.8857142857142858,1.0,0.6571428571428571,0.8857142857142858,0.7777777777777777,0.7833333333333333,0.8857142857142857,1.0,0.8857142857142858,0.7833333333333333,1.0,0.8857142857142858,0.8036751443001442,0.1722822684316618,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
